L1_algorithm,L2_algorithm,wr_pol,cost,latency,workload,tot_req,reads,writes,requests
lru,lru,wb-et,47.96411997,0.162777563,w84,420458,10.24,89.76,7.95
arc,arc,wb-et,3.500271874,0.054484356,w39,962521,0.97,99.03,1.31
arc,arc,wb-et,16.43744257,0.739210498,w105,243780,89.94,10.06,17.41
lru,lru,wb-et,2.080783204,0.046019873,w82,279678,56.89,43.11,0.92
arc,arc,wb-et,124.192943,0.444801456,w32,773840,88.8,11.2,17.19
arc,arc,wb-et,475.648314,0.16574565,w25,3640951,88.63,11.37,16.0
arc,arc,wb-et,58.83473826,0.142844864,w51,761128,86.39,13.61,6.71
lru,lru,wb-et,16.3350392,0.167838784,w50,768251,94.99,5.01,13.52
arc,arc,wb-et,126.0656207,0.370596604,w27,484417,78.97,21.03,25.15
arc,arc,wb-et,116.1012414,0.440558083,w63,564163,84.55,15.45,24.41
lru,lru,wb-et,1618.944385,0.811922878,w64,1178756,91.66,8.34,78.35
arc,arc,wb-et,6.046359104,0.458207827,w59,324961,49.4,50.6,6.97
arc,arc,wb-et,60.43321938,0.617541894,w49,1092250,75.96,24.04,11.22
arc,arc,wb-et,47.92182092,0.862586426,w85,405302,97.4,2.6,14.13
lru,lru,wb-et,23.21083118,0.463260577,w68,376853,9.44,90.56,4.33
lru,lru,wb-et,2022.312387,0.301539114,w09,10826961,80.14,19.86,15.67
arc,arc,wb-et,39.65830116,0.115800599,w70,558126,10.08,89.92,5.38
lru,lru,wb-et,19.35221624,0.067847066,w36,729562,1.4,98.6,2.11
arc,arc,wb-et,88.24119491,0.820453757,w104,235503,83.15,16.85,50.98
lru,lru,wb-et,17.89603704,0.832912492,w92,396548,95.61,4.39,14.74
lru,lru,wb-et,35.49034479,0.393677893,w91,217746,80.61,19.39,18.42
lru,lru,wb-et,146.5021193,0.313402355,w26,1668986,50.76,49.24,11.55
arc,arc,wb-et,863.1663338,0.67450918,w10,12588003,89.82,10.18,14.53
lru,lru,wb-et,1222.939848,0.684395572,w53,1870559,86.76,13.24,62.2
arc,arc,wb-et,208.8553597,0.643409695,w104,235503,83.15,16.85,50.98
lru,lru,wb-et,27.68700076,0.253206407,w24,1100386,80.61,19.39,19.91
arc,arc,wb-et,4.844430397,0.37011363,w74,113584,24.73,75.27,4.97
lru,lru,wb-et,1314.644998,0.378299845,w46,5116665,25.78,74.22,21.84
lru,lru,wb-et,427.0294194,0.159842191,w25,3640951,88.63,11.37,16.0
arc,arc,wb-et,138.1377742,0.52273346,w50,768251,94.99,5.01,13.52
lru,lru,wb-et,3.387864535,0.829467426,w15,638670,82.33,17.67,21.82
lru,lru,wb-et,0.177221225,0.818916222,w76,124550,12.84,87.16,13.22
lru,lru,wb-et,12.94175538,0.179288441,w71,290967,38.41,61.59,5.75
arc,arc,wb-et,11.68996407,0.18948326,w67,167197,36.15,63.85,5.03
arc,arc,wb-et,98.77566776,0.658752483,w34,2243971,83.25,16.75,12.29
arc,arc,wb-et,38.74465509,0.078751766,w11,4531948,65.3,34.7,0.98
lru,lru,wb-et,15.31396546,0.801298167,w81,373197,90.91,9.09,13.54
lru,lru,wb-et,4.970659771,0.701741182,w68,376853,9.44,90.56,4.33
arc,arc,wb-et,2.330969877,0.258365532,w47,211877,0.33,99.67,1.68
lru,lru,wb-et,139.8567978,0.284553117,w16,865023,87.32,12.68,18.22
lru,lru,wb-et,85.42834646,0.39513074,w32,773840,88.8,11.2,17.19
lru,lru,wb-et,49.27918106,0.628989415,w87,264130,40.78,59.22,30.24
arc,arc,wb-et,5.476725807,0.250597765,w47,211877,0.33,99.67,1.68
lru,lru,wb-et,1955.921935,0.3119128,w09,10826961,80.14,19.86,15.67
lru,lru,wb-et,212.8202265,0.263096205,w18,896239,80.64,19.36,14.81
arc,arc,wb-et,17.13227596,0.238250876,w35,651133,3.26,96.74,2.45
lru,lru,wb-et,56.48823048,0.336629667,w91,217746,80.61,19.39,18.42
lru,lru,wb-et,132.7610796,0.592217819,w62,292110,89.7,10.3,33.27
arc,arc,wb-et,12.10535308,0.655829789,w98,251710,2.91,97.09,20.52
lru,lru,wb-et,90.49365222,0.623586549,w100,236756,2.89,97.11,23.29
lru,lru,wb-et,10.25645189,0.475399259,w57,375954,9.49,90.51,3.17
lru,lru,wb-et,31.86530531,0.204344427,w92,396548,95.61,4.39,14.74
lru,lru,wb-et,82.87098298,0.595346227,w62,292110,89.7,10.3,33.27
lru,lru,wb-et,11.9181308,0.247186531,w59,324961,49.4,50.6,6.97
lru,lru,wb-et,8.562055164,0.179928107,w84,420458,10.24,89.76,7.95
arc,arc,wb-et,63.37496057,0.327789553,w91,217746,80.61,19.39,18.42
lru,lru,wb-et,191.5451207,0.411029546,w63,564163,84.55,15.45,24.41
lru,lru,wb-et,26.68758509,0.176970367,w60,460498,74.99,25.01,11.26
lru,lru,wb-et,3.09679903,0.555899552,w52,232513,66.99,33.01,6.94
arc,arc,wb-et,10.48020738,0.313730869,w40,181276,2.36,97.64,7.69
lru,lru,wb-et,3.757928653,0.016819154,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,1058.900322,0.228677781,w21,6771666,97.59,2.41,9.5
lru,lru,wb-et,125.8485711,0.577826377,w50,768251,94.99,5.01,13.52
arc,arc,wb-et,152.6942318,0.70021579,w55,150445,66.56,33.44,57.71
arc,arc,wb-et,54.01396334,0.353171574,w27,484417,78.97,21.03,25.15
arc,arc,wb-et,11.15795123,0.226113903,w102,117154,6.73,93.27,9.19
lru,lru,wb-et,54.01841063,0.073256435,w11,4531948,65.3,34.7,0.98
lru,lru,wb-et,6.06111885,0.558243506,w103,94016,35.38,64.62,16.53
arc,arc,wb-et,6.532342023,0.245851179,w40,181276,2.36,97.64,7.69
arc,arc,wb-et,2711.80171,0.267795089,w05,13225814,90.41,9.59,15.37
arc,arc,wb-et,59.43482681,0.301458185,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,131.0373807,0.592409116,w62,292110,89.7,10.3,33.27
lru,lru,wb-et,70.77645474,0.321438844,w58,772098,51.61,48.39,10.09
lru,lru,wb-et,30.84843408,0.184576484,w17,1456893,12.4,87.6,4.14
lru,lru,wb-et,45.53537732,0.602390328,w62,292110,89.7,10.3,33.27
lru,lru,wb-et,425.5952464,0.808832665,w53,1870559,86.76,13.24,62.2
arc,arc,wb-et,38.49333743,0.265106057,w77,275631,57.56,42.44,13.38
lru,lru,wb-et,7.735621986,0.19604155,w88,237846,32.58,67.42,5.02
lru,lru,wb-et,17.19620339,0.123585444,w70,558126,10.08,89.92,5.38
arc,arc,wb-et,18.53527043,0.078942452,w36,729562,1.4,98.6,2.11
lru,lru,wb-et,8.327884813,0.295074806,w74,113584,24.73,75.27,4.97
lru,lru,wb-et,14.0289733,0.377065801,w41,157994,15.99,84.01,8.34
lru,lru,wb-et,4.500409705,0.178310073,w59,324961,49.4,50.6,6.97
arc,arc,wb-et,41.23867772,0.718414656,w44,291584,87.51,12.49,14.26
lru,lru,wb-et,14.38239152,0.832920635,w105,243780,89.94,10.06,17.41
lru,lru,wb-et,1.383262517,0.232460987,w40,181276,2.36,97.64,7.69
lru,lru,wb-et,566.8853823,0.141278111,w21,6771666,97.59,2.41,9.5
arc,arc,wb-et,28.96269407,0.862281719,w85,405302,97.4,2.6,14.13
arc,arc,wb-et,20.55124904,0.293444228,w41,157994,15.99,84.01,8.34
arc,arc,wb-et,59.81833794,0.596026422,w44,291584,87.51,12.49,14.26
arc,arc,wb-et,1.357169572,0.695252747,w80,218031,71.32,28.68,4.58
lru,lru,wb-et,1968.032691,0.37831996,w14,7587257,75.6,24.4,22.3
arc,arc,wb-et,11.20427405,0.240484954,w33,247964,4.33,95.67,7.03
arc,arc,wb-et,5.327122025,0.519682974,w76,124550,12.84,87.16,13.22
lru,lru,wb-et,1301.37894,0.764897687,w03,17467759,75.74,24.26,16.69
lru,lru,wb-et,4.221217269,0.836372552,w07,2120047,82.25,17.75,16.44
arc,arc,wb-et,14.8254843,0.054447481,w39,962521,0.97,99.03,1.31
arc,arc,wb-et,4831.81502,0.498916972,w54,7042906,78.49,21.51,58.1
lru,lru,wb-et,46.84417406,0.828065168,w05,13225814,90.41,9.59,15.37
lru,lru,wb-et,38.7007628,0.024615701,w19,4598911,97.46,2.54,0.8
arc,arc,wb-et,18.71340249,0.355340677,w76,124550,12.84,87.16,13.22
arc,arc,wb-et,568.8746996,0.149344206,w25,3640951,88.63,11.37,16.0
lru,lru,wb-et,11.423766,0.241881076,w72,178016,45.2,54.8,5.85
lru,lru,wb-et,22.28630691,0.841711034,w92,396548,95.61,4.39,14.74
lru,lru,wb-et,12.19971788,0.059153647,w12,442789,39.92,60.08,2.37
arc,arc,wb-et,35.00765354,0.63115351,w100,236756,2.89,97.11,23.29
lru,lru,wb-et,16.29837192,0.622700927,w89,125386,40.17,59.83,25.65
arc,arc,wb-et,400.1201616,0.182822714,w48,3302837,95.94,4.06,11.52
lru,lru,wb-et,166.369887,0.379372504,w13,3543451,59.2,40.8,13.63
lru,lru,wb-et,37.84025537,0.59346243,w100,236756,2.89,97.11,23.29
arc,arc,wb-et,224.0988361,0.25132738,w43,1390682,50.63,49.37,11.06
lru,lru,wb-et,2041.054624,0.383132362,w54,7042906,78.49,21.51,58.1
arc,arc,wb-et,1364.756219,0.644584927,w01,5710745,82.56,17.44,40.16
lru,lru,wb-et,112.2619116,0.77508645,w10,12588003,89.82,10.18,14.53
arc,arc,wb-et,189.4496731,0.413693158,w63,564163,84.55,15.45,24.41
lru,lru,wb-et,1144.047345,0.678515812,w14,7587257,75.6,24.4,22.3
lru,lru,wb-et,15.2034526,0.088087428,w36,729562,1.4,98.6,2.11
lru,lru,wb-et,12.19195315,0.128562666,w70,558126,10.08,89.92,5.38
lru,lru,wb-et,80.2979328,0.532241238,w87,264130,40.78,59.22,30.24
lru,lru,wb-et,34.66818149,0.313369946,w77,275631,57.56,42.44,13.38
lru,lru,wb-et,358.3826389,0.800759456,w20,7027218,87.87,12.13,23.47
lru,lru,wb-et,6.076728479,0.366445081,w73,173876,67.2,32.8,9.97
lru,lru,wb-et,16.29876417,0.227860942,w75,411410,16.12,83.88,6.76
lru,lru,wb-et,124.1715762,0.464967914,w32,773840,88.8,11.2,17.19
arc,arc,wb-et,47.91712446,0.273090524,w77,275631,57.56,42.44,13.38
arc,arc,wb-et,21.58992877,0.202714495,w17,1456893,12.4,87.6,4.14
arc,arc,wb-et,169.8477189,0.28020001,w50,768251,94.99,5.01,13.52
lru,lru,wb-et,0.431619551,0.479344705,w76,124550,12.84,87.16,13.22
lru,lru,wb-et,3993.648901,0.490341995,w54,7042906,78.49,21.51,58.1
arc,arc,wb-et,26.48788557,0.809232832,w92,396548,95.61,4.39,14.74
arc,arc,wb-et,49.98455066,0.86249229,w85,405302,97.4,2.6,14.13
arc,arc,wb-et,2945.145714,0.648561063,w03,17467759,75.74,24.26,16.69
lru,lru,wb-et,156.6118739,0.208091189,w49,1092250,75.96,24.04,11.22
arc,arc,wb-et,61.12310137,0.327789553,w91,217746,80.61,19.39,18.42
lru,lru,wb-et,23.46138694,0.142545411,w51,761128,86.39,13.61,6.71
lru,lru,wb-et,76.21081023,0.806645825,w81,373197,90.91,9.09,13.54
arc,arc,wb-et,38.7767542,0.11979641,w70,558126,10.08,89.92,5.38
lru,lru,wb-et,12.64249192,0.119364527,w70,558126,10.08,89.92,5.38
lru,lru,wb-et,3.072918139,0.226440575,w17,1456893,12.4,87.6,4.14
arc,arc,wb-et,2.462125968,0.263308687,w45,211432,0.59,99.41,1.9
arc,arc,wb-et,620.845571,0.680759171,w10,12588003,89.82,10.18,14.53
lru,lru,wb-et,32.79386258,0.313416027,w91,217746,80.61,19.39,18.42
arc,arc,wb-et,38.28954195,0.131579529,w75,411410,16.12,83.88,6.76
arc,arc,wb-et,2123.709054,0.830600205,w31,13975082,93.99,6.01,14.77
arc,arc,wb-et,853.5739543,0.769438391,w08,10410827,96.53,3.47,9.07
lru,lru,wb-et,12.03963389,0.059587146,w12,442789,39.92,60.08,2.37
arc,arc,wb-et,459.9845707,0.679964314,w01,5710745,82.56,17.44,40.16
lru,lru,wb-et,113.9021314,0.476957184,w63,564163,84.55,15.45,24.41
arc,arc,wb-et,110.5622838,0.816197687,w65,981095,96.09,3.91,13.97
lru,lru,wb-et,18.40066056,0.435889012,w79,241488,38.46,61.54,61.67
lru,lru,wb-et,7.056774505,0.19059686,w59,324961,49.4,50.6,6.97
arc,arc,wb-et,149.3061284,0.364570116,w29,524248,81.32,18.68,23.58
arc,arc,wb-et,3.390700848,0.268673619,w95,151279,49.05,50.95,9.4
arc,arc,wb-et,6.243037027,0.304489643,w74,113584,24.73,75.27,4.97
arc,arc,wb-et,0.331689392,0.833532189,w89,125386,40.17,59.83,25.65
lru,lru,wb-et,60.86894524,0.230110291,w28,1287044,41.8,58.2,22.41
arc,arc,wb-et,39.13180593,0.005843756,w02,16043393,98.67,1.33,0.16
arc,arc,wb-et,14.69601751,0.178080465,w106,139141,19.98,80.02,7.58
arc,arc,wb-et,20.81192433,0.668186436,w61,660778,68.59,31.41,10.86
lru,lru,wb-et,477.0307128,0.790276539,w48,3302837,95.94,4.06,11.52
lru,lru,wb-et,35.24388272,0.794257526,w105,243780,89.94,10.06,17.41
lru,lru,wb-et,2431.100014,0.344709178,w05,13225814,90.41,9.59,15.37
arc,arc,wb-et,16.99292343,0.04716537,w39,962521,0.97,99.03,1.31
arc,arc,wb-et,0.320825753,0.868577277,w02,16043393,98.67,1.33,0.16
lru,lru,wb-et,35.60781305,0.734856575,w55,150445,66.56,33.44,57.71
arc,arc,wb-et,80.69301457,0.214967188,w42,798236,67.9,32.1,8.93
lru,lru,wb-et,41.59987366,0.664880658,w101,238962,2.86,97.14,24.64
arc,arc,wb-et,93.47343244,0.371354621,w29,524248,81.32,18.68,23.58
lru,lru,wb-et,521.6936229,0.776398846,w21,6771666,97.59,2.41,9.5
arc,arc,wb-et,32.99524751,0.772111635,w44,291584,87.51,12.49,14.26
lru,lru,wb-et,22.09477957,0.566715139,w89,125386,40.17,59.83,25.65
arc,arc,wb-et,58.40045164,0.674935531,w23,1712812,58.01,41.99,7.42
lru,lru,wb-et,8.967665911,0.655128726,w30,704212,2.26,97.74,6.82
lru,lru,wb-et,12.01129916,0.165168574,w51,761128,86.39,13.61,6.71
arc,arc,wb-et,34.67528045,0.13687137,w75,411410,16.12,83.88,6.76
lru,lru,wb-et,3728.011844,0.593140372,w01,5710745,82.56,17.44,40.16
lru,lru,wb-et,213.8430693,0.409249785,w63,564163,84.55,15.45,24.41
arc,arc,wb-et,5.659152254,0.535445818,w57,375954,9.49,90.51,3.17
lru,lru,wb-et,247.4985799,0.787846311,w86,243749,44.47,55.53,74.81
lru,lru,wb-et,38.25487037,0.618663296,w28,1287044,41.8,58.2,22.41
arc,arc,wb-et,12.9923502,0.382727717,w41,157994,15.99,84.01,8.34
arc,arc,wb-et,206.1993331,0.349534847,w32,773840,88.8,11.2,17.19
arc,arc,wb-et,5.85135946,0.366591908,w56,552309,8.42,91.58,2.09
lru,lru,wb-et,0.589731792,0.326011053,w80,218031,71.32,28.68,4.58
lru,lru,wb-et,1403.927959,0.710829997,w08,10410827,96.53,3.47,9.07
arc,arc,wb-et,50.42297196,0.611700085,w87,264130,40.78,59.22,30.24
lru,lru,wb-et,8.246785003,0.206402138,w61,660778,68.59,31.41,10.86
arc,arc,wb-et,133.3962033,0.359654589,w28,1287044,41.8,58.2,22.41
lru,lru,wb-et,43.43320679,0.306592643,w30,704212,2.26,97.74,6.82
lru,lru,wb-et,14.12412206,0.186743022,w106,139141,19.98,80.02,7.58
arc,arc,wb-et,80.97418494,0.355337992,w99,279021,94.97,5.03,16.21
arc,arc,wb-et,4.605259162,0.412392748,w72,178016,45.2,54.8,5.85
arc,arc,wb-et,141.3351713,0.535992909,w62,292110,89.7,10.3,33.27
lru,lru,wb-et,66.86814102,0.683614764,w16,865023,87.32,12.68,18.22
lru,lru,wb-et,931.7730248,0.656825309,w01,5710745,82.56,17.44,40.16
arc,arc,wb-et,15.27579322,0.228927561,w29,524248,81.32,18.68,23.58
arc,arc,wb-et,68.69827606,0.421872423,w37,493523,77.83,22.17,28.23
lru,lru,wb-et,9.726186906,0.530290653,w30,704212,2.26,97.74,6.82
arc,arc,wb-et,9.023901561,0.191757854,w67,167197,36.15,63.85,5.03
arc,arc,wb-et,530.2260038,0.649176881,w48,3302837,95.94,4.06,11.52
lru,lru,wb-et,105.3990412,0.380078807,w27,484417,78.97,21.03,25.15
lru,lru,wb-et,8.209311845,0.657338944,w30,704212,2.26,97.74,6.82
lru,lru,wb-et,18.90156989,0.342560942,w103,94016,35.38,64.62,16.53
lru,lru,wb-et,298.7227245,0.351293366,w13,3543451,59.2,40.8,13.63
arc,arc,wb-et,18.12182276,0.221398839,w102,117154,6.73,93.27,9.19
arc,arc,wb-et,6.865255948,0.529273548,w35,651133,3.26,96.74,2.45
lru,lru,wb-et,30.23902145,0.584025057,w101,238962,2.86,97.14,24.64
lru,lru,wb-et,1704.974833,0.730042533,w14,7587257,75.6,24.4,22.3
arc,arc,wb-et,21.041517,0.479797792,w42,798236,67.9,32.1,8.93
lru,lru,wb-et,9.682404964,0.270043273,w72,178016,45.2,54.8,5.85
lru,lru,wb-et,66.93068206,0.305369355,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,43.33060596,0.121361007,w25,3640951,88.63,11.37,16.0
lru,lru,wb-et,280.5347478,0.845629624,w20,7027218,87.87,12.13,23.47
lru,lru,wb-et,1.097290697,0.585207007,w82,279678,56.89,43.11,0.92
lru,lru,wb-et,8.078561397,0.364507781,w80,218031,71.32,28.68,4.58
arc,arc,wb-et,83.96416598,0.300152705,w28,1287044,41.8,58.2,22.41
arc,arc,wb-et,66.58981755,0.720241103,w83,157428,63.65,36.35,31.43
arc,arc,wb-et,90.62685385,0.538617829,w87,264130,40.78,59.22,30.24
arc,arc,wb-et,3.725067916,0.338460984,w47,211877,0.33,99.67,1.68
lru,lru,wb-et,36.20077777,0.543103542,w42,798236,67.9,32.1,8.93
arc,arc,wb-et,60.52605778,0.793632998,w104,235503,83.15,16.85,50.98
arc,arc,wb-et,3.105248256,0.409810666,w96,168442,5.02,94.98,13.79
lru,lru,wb-et,7.435318075,0.195140756,w80,218031,71.32,28.68,4.58
lru,lru,wb-et,2.467708811,0.266905968,w82,279678,56.89,43.11,0.92
lru,lru,wb-et,37.04737685,0.467651138,w96,168442,5.02,94.98,13.79
arc,arc,wb-et,2.190211489,0.062663646,w06,2444493,68.5,31.5,1.9
arc,arc,wb-et,91.92550768,0.434350529,w37,493523,77.83,22.17,28.23
lru,lru,wb-et,24.82764208,0.211907903,w99,279021,94.97,5.03,16.21
lru,lru,wb-et,17.16479126,0.082543423,w36,729562,1.4,98.6,2.11
arc,arc,wb-et,8.66726539,0.332943831,w52,232513,66.99,33.01,6.94
arc,arc,wb-et,1783.354465,0.668236747,w09,10826961,80.14,19.86,15.67
arc,arc,wb-et,28.00450724,0.071361933,w11,4531948,65.3,34.7,0.98
lru,lru,wb-et,16.83304574,0.269918561,w95,151279,49.05,50.95,9.4
arc,arc,wb-et,78.43911153,0.330615978,w61,660778,68.59,31.41,10.86
arc,arc,wb-et,42.13756805,0.176184378,w84,420458,10.24,89.76,7.95
lru,lru,wb-et,60.24526243,0.31478649,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,13.9974633,0.761766837,w104,235503,83.15,16.85,50.98
arc,arc,wb-et,2.30392762,0.145529702,w73,173876,67.2,32.8,9.97
arc,arc,wb-et,0.113243376,0.510996166,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,24.11884655,0.164670908,w84,420458,10.24,89.76,7.95
arc,arc,wb-et,729.6133141,0.248948836,w13,3543451,59.2,40.8,13.63
lru,lru,wb-et,44.87432217,0.676451219,w55,150445,66.56,33.44,57.71
lru,lru,wb-et,13.77377496,0.287091387,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,102.4548111,0.412475187,w18,896239,80.64,19.36,14.81
arc,arc,wb-et,67.23399234,0.295974536,w44,291584,87.51,12.49,14.26
lru,lru,wb-et,2.93690962,0.04441346,w82,279678,56.89,43.11,0.92
lru,lru,wb-et,7.397142098,0.771155905,w15,638670,82.33,17.67,21.82
lru,lru,wb-et,11.77690382,0.868258183,w64,1178756,91.66,8.34,78.35
arc,arc,wb-et,34.04498731,0.454068048,w37,493523,77.83,22.17,28.23
lru,lru,wb-et,71.10778132,0.259064882,w30,704212,2.26,97.74,6.82
lru,lru,wb-et,15.72108833,0.361330589,w41,157994,15.99,84.01,8.34
arc,arc,wb-et,27.35180924,0.864946104,w04,18034724,74.22,25.78,15.69
arc,arc,wb-et,7.527459466,0.525740538,w35,651133,3.26,96.74,2.45
lru,lru,wb-et,51.65936015,0.399886125,w79,241488,38.46,61.54,61.67
arc,arc,wb-et,121.1262852,0.362161336,w18,896239,80.64,19.36,14.81
lru,lru,wb-et,75.25247334,0.221407874,w42,798236,67.9,32.1,8.93
lru,lru,wb-et,77.22658141,0.837139717,w92,396548,95.61,4.39,14.74
arc,arc,wb-et,1.849278583,0.714981324,w105,243780,89.94,10.06,17.41
arc,arc,wb-et,8.048861315,0.502512759,w57,375954,9.49,90.51,3.17
lru,lru,wb-et,20.4483529,0.009570047,w02,16043393,98.67,1.33,0.16
arc,arc,wb-et,0.494973497,0.170990718,w88,237846,32.58,67.42,5.02
arc,arc,wb-et,43.57156442,0.539122224,w94,1057811,94.75,5.25,6.06
arc,arc,wb-et,45.30714155,0.722219097,w83,157428,63.65,36.35,31.43
arc,arc,wb-et,86.62534586,0.450542966,w93,351236,87.72,12.28,19.28
lru,lru,wb-et,28.43691263,0.686888072,w97,245188,2.95,97.05,22.04
arc,arc,wb-et,85.44871168,0.392020188,w32,773840,88.8,11.2,17.19
lru,lru,wb-et,1347.81051,0.787644908,w10,12588003,89.82,10.18,14.53
lru,lru,wb-et,72.31152519,0.625493408,w100,236756,2.89,97.11,23.29
arc,arc,wb-et,48.84094304,0.333621159,w30,704212,2.26,97.74,6.82
lru,lru,wb-et,19.99918218,0.176404371,w78,385485,53.72,46.28,12.37
arc,arc,wb-et,5.878751586,0.215601164,w88,237846,32.58,67.42,5.02
lru,lru,wb-et,43.83234564,0.819383773,w20,7027218,87.87,12.13,23.47
lru,lru,wb-et,36.78320377,0.005860038,w02,16043393,98.67,1.33,0.16
arc,arc,wb-et,22.66881262,0.152596823,w51,761128,86.39,13.61,6.71
lru,lru,wb-et,64.55257488,0.15906497,w17,1456893,12.4,87.6,4.14
lru,lru,wb-et,23.39767865,0.813821979,w105,243780,89.94,10.06,17.41
lru,lru,wb-et,89.58555677,0.568275387,w87,264130,40.78,59.22,30.24
arc,arc,wb-et,169.0854729,0.80336711,w22,509607,87.74,12.26,33.06
lru,lru,wb-et,26.66920666,0.163369864,w75,411410,16.12,83.88,6.76
arc,arc,wb-et,39.92985331,0.10911468,w11,4531948,65.3,34.7,0.98
arc,arc,wb-et,33.49910551,0.141785511,w75,411410,16.12,83.88,6.76
arc,arc,wb-et,17.0867231,0.357353352,w57,375954,9.49,90.51,3.17
arc,arc,wb-et,30.36938058,0.240546094,w30,704212,2.26,97.74,6.82
lru,lru,wb-et,246.8865579,0.392128649,w24,1100386,80.61,19.39,19.91
arc,arc,wb-et,20.3338105,0.488072748,w68,376853,9.44,90.56,4.33
arc,arc,wb-et,7.542609312,0.354713079,w40,181276,2.36,97.64,7.69
arc,arc,wb-et,22.62108677,0.851542293,w104,235503,83.15,16.85,50.98
arc,arc,wb-et,68.53793494,0.813078497,w92,396548,95.61,4.39,14.74
lru,lru,wb-et,0.780986949,0.039386567,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,8.180606317,0.30250394,w79,241488,38.46,61.54,61.67
lru,lru,wb-et,16.23112257,0.226825478,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,9.678195599,0.535938086,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,5.445403105,0.671717513,w68,376853,9.44,90.56,4.33
lru,lru,wb-et,2077.209469,0.34194016,w14,7587257,75.6,24.4,22.3
arc,arc,wb-et,111.3883471,0.399846728,w63,564163,84.55,15.45,24.41
lru,lru,wb-et,39.34864177,0.635431022,w50,768251,94.99,5.01,13.52
lru,lru,wb-et,16.79950958,0.82548722,w44,291584,87.51,12.49,14.26
lru,lru,wb-et,856.9560229,0.736048154,w14,7587257,75.6,24.4,22.3
lru,lru,wb-et,651.5834802,0.797324392,w53,1870559,86.76,13.24,62.2
arc,arc,wb-et,133.5239347,0.815816677,w65,981095,96.09,3.91,13.97
lru,lru,wb-et,1403.074538,0.469537799,w14,7587257,75.6,24.4,22.3
arc,arc,wb-et,59.19754857,0.437959343,w79,241488,38.46,61.54,61.67
lru,lru,wb-et,227.4855222,0.246626123,w18,896239,80.64,19.36,14.81
arc,arc,wb-et,142.8977027,0.798936619,w104,235503,83.15,16.85,50.98
arc,arc,wb-et,19.92498854,0.286373065,w17,1456893,12.4,87.6,4.14
lru,lru,wb-et,91.19434732,0.834173749,w92,396548,95.61,4.39,14.74
arc,arc,wb-et,41.24309428,0.75309177,w34,2243971,83.25,16.75,12.29
lru,lru,wb-et,4.143604743,0.203597179,w52,232513,66.99,33.01,6.94
lru,lru,wb-et,19.5874813,0.203343782,w35,651133,3.26,96.74,2.45
lru,lru,wb-et,21.4541867,0.703683542,w55,150445,66.56,33.44,57.71
arc,arc,wb-et,5.833451019,0.248992171,w47,211877,0.33,99.67,1.68
